DAY,CENTERLAT,CENTERLON,FCOUNT
2000-05-07,45.4,-73.7,1
2000-05-09,45.4,-73.7,2
2000-05-10,45.4,-73.7,6
2000-05-24,45.4,-73.7,1
2000-06-15,45.4,-73.7,2
2000-07-01,45.4,-73.7,4
2000-07-18,45.4,-73.7,1
2000-07-23,45.4,-73.7,1
2000-07-29,45.4,-73.7,3
2000-08-07,45.4,-73.7,7
2000-08-16,45.4,-73.7,17
2000-08-27,45.4,-73.7,1
2000-09-02,45.4,-73.7,1
2000-09-12,45.4,-73.7,1
2001-04-08,45.4,-73.7,1
2001-05-18,45.4,-73.7,5
2001-05-28,45.4,-73.7,1
2001-06-16,45.4,-73.7,8
2001-07-04,45.4,-73.7,1
2001-07-09,45.4,-73.7,5
2001-07-10,45.4,-73.7,5
2001-08-20,45.4,-73.7,2
2001-08-27,45.4,-73.7,1
2001-09-08,45.4,-73.7,8
2002-04-17,45.4,-73.7,3
2002-05-29,45.4,-73.7,1
2002-05-30,45.4,-73.7,1
2002-05-31,45.4,-73.7,3
2002-06-01,45.4,-73.7,6
2002-06-23,45.4,-73.7,3
2002-07-18,45.4,-73.7,3
2002-07-28,45.4,-73.7,1
2002-08-05,45.4,-73.7,2
2002-08-14,45.4,-73.7,2
2002-09-04,45.4,-73.7,9
2002-09-23,45.4,-73.7,1
2003-04-15,45.4,-73.7,4
2003-05-11,45.4,-73.7,1
2003-06-06,45.4,-73.7,7
2003-06-29,45.4,-73.7,4
2003-06-30,45.4,-73.7,4
2003-07-08,45.4,-73.7,2
2003-07-29,45.4,-73.7,1
2003-08-06,45.4,-73.7,10
2003-08-29,45.4,-73.7,3
2003-11-13,45.4,-73.7,5
2004-04-19,45.4,-73.7,1
2004-05-14,45.4,-73.7,1
2004-05-18,45.4,-73.7,1
2004-06-01,45.4,-73.7,1
2004-07-01,45.4,-73.7,8
2004-07-10,45.4,-73.7,3
2004-07-17,45.4,-73.7,1
2004-07-18,45.4,-73.7,1
2004-07-31,45.4,-73.7,2
2004-08-07,45.4,-73.7,12
2004-08-10,45.4,-73.7,1
2004-08-11,45.4,-73.7,9
2004-08-19,45.4,-73.7,1
2004-08-29,45.4,-73.7,3
2004-10-02,45.4,-73.7,1
2005-06-15,45.4,-73.7,12
2005-06-29,45.4,-73.7,39
2005-07-01,45.4,-73.7,18
2005-07-02,45.4,-73.7,1
2005-07-05,45.4,-73.7,11
2005-07-19,45.4,-73.7,1
2005-07-22,45.4,-73.7,17
2005-08-02,45.4,-73.7,19
2005-08-05,45.4,-73.7,1
2005-08-10,45.4,-73.7,2
2005-09-08,45.4,-73.7,3
2006-05-19,45.4,-73.7,1
2006-05-31,45.4,-73.7,7
2006-06-01,45.4,-73.7,2
2006-06-30,45.4,-73.7,3
2006-07-04,45.4,-73.7,5
2006-07-10,45.4,-73.7,46
2006-07-11,45.4,-73.7,1
2006-07-15,45.4,-73.7,3
2006-07-18,45.4,-73.7,2
2006-07-21,45.4,-73.7,63
2006-07-25,45.4,-73.7,27
2006-08-01,45.4,-73.7,3
2006-08-02,45.4,-73.7,62
2006-08-03,45.4,-73.7,1
2006-12-15,45.4,-73.7,1
2007-06-28,45.4,-73.7,11
2007-07-02,45.4,-73.7,3
2007-07-11,45.4,-73.7,2
2007-07-13,45.4,-73.7,6
2007-08-03,45.4,-73.7,1
2007-08-06,45.4,-73.7,27
2007-08-13,45.4,-73.7,1
2007-08-29,45.4,-73.7,6
2008-06-02,45.4,-73.7,5
2008-06-10,45.4,-73.7,13
2008-07-18,45.4,-73.7,17
2008-07-31,45.4,-73.7,1
2008-08-08,45.4,-73.7,1
2008-08-12,45.4,-73.7,1
2008-08-18,45.4,-73.7,4
2008-08-25,45.4,-73.7,4
2009-05-08,45.4,-73.7,1
2009-07-01,45.4,-73.7,29
2009-07-11,45.4,-73.7,1
2009-07-12,45.4,-73.7,2
2009-07-27,45.4,-73.7,16
2009-08-05,45.4,-73.7,10
2009-08-11,45.4,-73.7,1
2010-05-06,45.4,-73.7,2
2010-05-15,45.4,-73.7,1
2010-05-26,45.4,-73.7,5
2010-07-09,45.4,-73.7,81
2010-07-12,45.4,-73.7,1
2010-07-13,45.4,-73.7,3
2010-07-17,45.4,-73.7,9
2010-07-21,45.4,-73.7,2
2010-07-22,45.4,-73.7,2
2010-08-02,45.4,-73.7,4
2010-08-04,45.4,-73.7,9
2010-08-06,45.4,-73.7,1
2010-08-16,45.4,-73.7,4
2010-09-08,45.4,-73.7,5
2011-05-29,45.4,-73.7,1
2011-06-08,45.4,-73.7,24
2011-07-03,45.4,-73.7,1
2011-07-04,45.4,-73.7,12
2011-07-06,45.4,-73.7,2
2011-07-13,45.4,-73.7,16
2011-08-01,45.4,-73.7,9
2011-08-02,45.4,-73.7,2
2011-08-10,45.4,-73.7,20
2011-08-15,45.4,-73.7,3
2011-08-21,45.4,-73.7,3
2011-08-22,45.4,-73.7,2
2011-09-13,45.4,-73.7,4
2011-09-14,45.4,-73.7,6
2011-10-14,45.4,-73.7,1
2011-10-20,45.4,-73.7,8
2012-05-22,45.4,-73.7,1
2012-05-26,45.4,-73.7,5
2012-05-29,45.4,-73.7,110
2012-06-08,45.4,-73.7,1
2012-06-29,45.4,-73.7,4
2012-07-04,45.4,-73.7,47
2012-07-17,45.4,-73.7,43
2012-07-23,45.4,-73.7,13
2012-07-24,45.4,-73.7,1
2012-08-02,45.4,-73.7,1
2012-08-05,45.4,-73.7,11
2012-08-11,45.4,-73.7,1
2013-01-20,45.4,-73.7,1
2013-05-23,45.4,-73.7,4
2013-06-02,45.4,-73.7,3
2013-06-27,45.4,-73.7,1
2013-07-17,45.4,-73.7,49
2013-07-19,45.4,-73.7,4
2013-08-04,45.4,-73.7,3
2013-08-09,45.4,-73.7,1
2013-08-28,45.4,-73.7,2
2013-08-30,45.4,-73.7,7
2013-09-02,45.4,-73.7,34
2013-09-11,45.4,-73.7,11
2013-09-12,45.4,-73.7,2
2014-05-30,45.4,-73.7,1
2014-06-03,45.4,-73.7,13
2014-07-23,45.4,-73.7,59
2014-07-27,45.4,-73.7,1
2014-07-31,45.4,-73.7,1
2014-08-07,45.4,-73.7,1
2014-08-31,45.4,-73.7,3
2014-09-05,45.4,-73.7,9
2014-09-06,45.4,-73.7,13
2014-12-25,45.4,-73.7,1
2015-05-09,45.4,-73.7,1
2015-05-19,45.4,-73.7,3
2015-06-11,45.4,-73.7,1
2015-07-07,45.4,-73.7,5
2015-07-19,45.4,-73.7,8
2015-07-21,45.4,-73.7,4
2015-07-27,45.4,-73.7,1
2015-07-28,45.4,-73.7,5
2015-08-19,45.4,-73.7,79
2015-11-01,45.4,-73.7,2
2016-03-01,45.4,-73.7,1
2016-05-14,45.4,-73.7,2
2016-06-28,45.4,-73.7,7
2016-07-14,45.4,-73.7,14
2016-07-15,45.4,-73.7,8
2016-07-18,45.4,-73.7,34
2016-07-23,45.4,-73.7,9
2016-08-12,45.4,-73.7,1
2016-09-11,45.4,-73.7,7
2016-10-16,45.4,-73.7,1
summary
count,315
totalTimeInSeconds,1.054
