DAY,CENTERLAT,CENTERLON,FCOUNT
2016-07-29,42.1,-83.7,26
2016-07-30,42.1,-83.7,8
2016-08-27,42.1,-83.7,3
2016-09-10,42.1,-83.7,1
2016-09-18,42.1,-83.7,6
2016-10-01,42.1,-83.7,16
2016-10-30,42.1,-83.7,1
summary
count,611
totalTimeInSeconds,0.477
