DAY,CENTERLAT,CENTERLON,FCOUNT
1994-07-26,45.4,-74,7
1994-08-04,45.4,-74,1
1994-08-25,45.4,-74,2
1994-08-28,45.4,-74,5
1994-09-07,45.4,-74,3
1995-07-06,45.4,-74,47
1995-07-17,45.4,-74,1
1995-07-18,45.4,-74,1
1995-07-23,45.4,-74,6
1995-07-29,45.4,-74,8
1995-08-04,45.4,-74,3
1996-04-21,45.4,-74,1
1996-05-19,45.4,-74,1
1996-05-20,45.4,-74,5
1996-06-04,45.4,-74,1
1996-06-11,45.4,-74,55
1996-07-16,45.4,-74,4
1996-08-01,45.4,-74,1
1996-08-16,45.4,-74,2
1997-06-21,45.4,-74,2
1997-07-03,45.4,-74,25
1997-07-28,45.4,-74,1
1997-08-16,45.4,-74,4
1997-08-22,45.4,-74,1
1998-03-31,45.4,-74,1
1998-05-17,45.4,-74,1
1998-05-20,45.4,-74,3
1998-05-31,45.4,-74,7
1998-06-03,45.4,-74,3
1998-06-24,45.4,-74,1
1998-06-26,45.4,-74,3
1998-06-29,45.4,-74,4
1998-07-09,45.4,-74,16
1998-07-23,45.4,-74,4
1998-07-29,45.4,-74,1
1998-08-11,45.4,-74,8
1998-08-15,45.4,-74,10
1998-08-25,45.4,-74,12
1998-08-26,45.4,-74,1
1998-08-30,45.4,-74,2
1998-09-12,45.4,-74,7
1998-09-27,45.4,-74,14
1998-09-28,45.4,-74,1
1999-06-03,45.4,-74,6
1999-06-06,45.4,-74,24
1999-06-07,45.4,-74,10
1999-06-14,45.4,-74,2
1999-07-02,45.4,-74,9
1999-07-05,45.4,-74,41
1999-07-07,45.4,-74,1
1999-07-17,45.4,-74,3
1999-07-18,45.4,-74,6
1999-07-30,45.4,-74,8
1999-09-21,45.4,-74,1
1999-10-17,45.4,-74,1
2000-01-10,45.4,-74,1
2000-03-09,45.4,-74,1
2000-05-07,45.4,-74,1
2000-05-09,45.4,-74,4
2000-05-13,45.4,-74,1
2000-05-24,45.4,-74,1
2000-06-15,45.4,-74,10
2000-06-30,45.4,-74,5
2000-07-01,45.4,-74,3
2000-07-02,45.4,-74,1
2000-07-18,45.4,-74,8
2000-07-29,45.4,-74,5
2000-08-02,45.4,-74,1
2000-08-07,45.4,-74,4
2000-08-16,45.4,-74,11
2000-08-27,45.4,-74,2
2001-05-18,45.4,-74,1
2001-05-19,45.4,-74,1
2001-05-28,45.4,-74,2
2001-06-30,45.4,-74,1
2001-07-01,45.4,-74,3
2001-07-09,45.4,-74,10
2001-07-10,45.4,-74,4
2001-09-04,45.4,-74,1
2001-09-08,45.4,-74,6
2002-04-17,45.4,-74,1
2002-05-30,45.4,-74,13
2002-05-31,45.4,-74,2
2002-06-01,45.4,-74,13
2002-06-02,45.4,-74,1
2002-07-13,45.4,-74,2
2002-07-18,45.4,-74,4
2002-09-03,45.4,-74,5
2003-04-15,45.4,-74,9
2003-05-11,45.4,-74,1
2003-05-29,45.4,-74,3
2003-06-30,45.4,-74,2
2003-08-29,45.4,-74,4
2003-09-15,45.4,-74,7
2003-10-21,45.4,-74,1
2003-11-13,45.4,-74,1
2004-04-19,45.4,-74,5
2004-05-14,45.4,-74,2
2004-05-18,45.4,-74,2
2004-06-01,45.4,-74,1
2004-06-14,45.4,-74,1
2004-07-01,45.4,-74,14
2004-07-18,45.4,-74,1
2004-07-31,45.4,-74,1
2004-08-03,45.4,-74,1
2004-08-10,45.4,-74,47
2004-08-11,45.4,-74,28
2004-08-29,45.4,-74,3
2004-09-20,45.4,-74,1
2005-05-28,45.4,-74,1
2005-05-29,45.4,-74,2
2005-06-06,45.4,-74,1
2005-06-15,45.4,-74,3
2005-07-01,45.4,-74,1
2005-07-02,45.4,-74,4
2005-07-05,45.4,-74,5
2005-07-22,45.4,-74,1
2005-08-02,45.4,-74,3
2005-08-05,45.4,-74,1
2005-08-10,45.4,-74,3
2005-11-07,45.4,-74,1
2006-05-31,45.4,-74,39
2006-06-01,45.4,-74,6
2006-06-20,45.4,-74,4
2006-06-30,45.4,-74,1
2006-07-02,45.4,-74,1
2006-07-15,45.4,-74,6
2006-07-18,45.4,-74,6
2006-07-21,45.4,-74,31
2006-07-25,45.4,-74,12
2006-07-28,45.4,-74,1
2006-08-01,45.4,-74,1
2006-08-02,45.4,-74,98
2006-08-03,45.4,-74,8
2006-08-04,45.4,-74,1
2007-06-28,45.4,-74,1
2007-07-02,45.4,-74,3
2007-07-09,45.4,-74,1
2007-07-11,45.4,-74,2
2007-07-13,45.4,-74,7
2007-08-04,45.4,-74,44
2007-08-06,45.4,-74,18
2007-08-24,45.4,-74,1
2007-08-29,45.4,-74,31
2007-08-30,45.4,-74,1
2007-09-06,45.4,-74,16
2008-06-02,45.4,-74,2
2008-06-29,45.4,-74,1
2008-07-18,45.4,-74,34
2008-08-12,45.4,-74,1
2008-08-18,45.4,-74,3
2009-06-27,45.4,-74,1
2009-07-01,45.4,-74,21
2009-07-08,45.4,-74,7
2009-07-11,45.4,-74,1
2009-07-12,45.4,-74,1
2009-07-13,45.4,-74,1
2009-07-17,45.4,-74,4
2009-07-27,45.4,-74,4
2009-07-29,45.4,-74,1
2009-08-11,45.4,-74,4
2009-08-21,45.4,-74,1
2009-10-03,45.4,-74,3
2009-10-07,45.4,-74,1
2010-04-09,45.4,-74,1
2010-05-06,45.4,-74,1
2010-06-29,45.4,-74,1
2010-07-09,45.4,-74,9
2010-07-17,45.4,-74,35
2010-07-21,45.4,-74,2
2010-08-02,45.4,-74,7
2010-08-03,45.4,-74,6
2010-08-04,45.4,-74,9
2010-08-06,45.4,-74,3
2010-08-16,45.4,-74,21
2010-09-08,45.4,-74,1
2011-04-11,45.4,-74,1
2011-06-08,45.4,-74,1
2011-06-29,45.4,-74,3
2011-07-13,45.4,-74,1
2011-07-30,45.4,-74,2
2011-08-02,45.4,-74,4
2011-08-07,45.4,-74,3
2011-08-10,45.4,-74,4
2011-08-14,45.4,-74,2
2011-09-04,45.4,-74,1
2011-09-13,45.4,-74,15
2011-09-14,45.4,-74,7
2011-10-20,45.4,-74,1
2012-05-26,45.4,-74,5
2012-05-29,45.4,-74,32
2012-06-29,45.4,-74,2
2012-07-17,45.4,-74,1
2012-07-23,45.4,-74,5
2012-07-24,45.4,-74,12
2012-07-31,45.4,-74,9
2012-08-01,45.4,-74,1
2012-08-11,45.4,-74,1
2012-08-31,45.4,-74,1
2013-05-23,45.4,-74,5
2013-06-02,45.4,-74,2
2013-06-24,45.4,-74,3
2013-06-25,45.4,-74,2
2013-06-27,45.4,-74,2
2013-07-17,45.4,-74,4
2013-07-19,45.4,-74,16
2013-07-28,45.4,-74,1
2013-08-04,45.4,-74,3
2013-08-16,45.4,-74,2
2013-09-02,45.4,-74,4
2013-09-11,45.4,-74,8
2013-09-12,45.4,-74,3
2014-05-10,45.4,-74,1
2014-05-27,45.4,-74,1
2014-06-03,45.4,-74,12
2014-07-23,45.4,-74,13
2014-07-31,45.4,-74,10
2014-08-02,45.4,-74,1
2014-08-31,45.4,-74,5
2014-09-05,45.4,-74,7
2014-09-06,45.4,-74,2
2014-10-07,45.4,-74,2
2015-06-22,45.4,-74,28
2015-07-19,45.4,-74,21
2015-07-20,45.4,-74,1
2015-07-28,45.4,-74,7
2015-08-01,45.4,-74,2
2015-09-08,45.4,-74,1
2016-03-17,45.4,-74,1
2016-05-27,45.4,-74,1
2016-06-21,45.4,-74,1
2016-06-28,45.4,-74,4
2016-07-15,45.4,-74,2
2016-07-18,45.4,-74,1
2016-07-23,45.4,-74,21
2016-08-31,45.4,-74,2
2016-09-11,45.4,-74,2
summary
count,302
totalTimeInSeconds,0.968
